Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK03,OUT035,4179.403956562352
FDT45,OUT017,1009.6187524513657
NCC54,OUT027,5217.566821053009
FDP08,OUT018,2878.392289480566
FDU44,OUT046,2672.1464840757562
DRG39,OUT035,1023.492510331515
FDU32,OUT049,2092.849978303807
FDY27,OUT049,2902.033898414931
NCP54,OUT013,1973.86641029661
NCZ41,OUT049,2113.2551801506047
DRL49,OUT013,2297.186798868382
FDI05,OUT018,964.027220084459
FDY56,OUT045,3586.090835473379
DRC13,OUT013,2058.0095326311525
NCV29,OUT017,2959.2134882609757
FDR24,OUT049,1582.288210446207
FDZ34,OUT018,2775.6976063121847
FDP37,OUT035,2153.981341921521
FDX08,OUT027,4365.270109798479
FDS57,OUT045,2166.1398703826962
NCG18,OUT049,1722.1594045064676
FDK25,OUT018,2430.9407455116493
FDH53,OUT049,1442.3854827630344
DRI59,OUT018,3259.109422634665
FDA52,OUT046,2811.6314866736784
FDT20,OUT010,-1225.3467230581575
FDE36,OUT019,739.0331116153982
FDI24,OUT017,2877.253540043485
FDB28,OUT018,2821.854505298174
FDV11,OUT017,2957.8687914580664
FDP01,OUT046,2507.5800583522037
FDD34,OUT027,4026.770695707551
FDJ50,OUT027,2355.5277838092247
FDZ44,OUT013,1970.6468229619604
DRO59,OUT035,1384.8863907395607
DRB48,OUT045,624.5222521697533
FDR21,OUT018,2497.227780961446
NCE42,OUT010,1781.7316450096569
FDO23,OUT046,1493.45118539561
NCE30,OUT018,3036.7722042059963
FDQ22,OUT035,786.4716397128382
FDY01,OUT045,1819.399361497034
FDS08,OUT017,2960.9610717785795
FDG28,OUT018,3638.6553905807327
FDQ51,OUT018,584.8739283258071
FDB05,OUT017,4010.8688871584286
FDO56,OUT049,2046.0111399732668
FDE02,OUT018,1255.7818622464445
FDN45,OUT017,3609.0941108527536
FDS09,OUT013,875.8968226414304
NCA54,OUT018,2573.587847069992
FDP09,OUT010,1454.7075110774772
FDC53,OUT045,1517.0973829843406
NCM55,OUT017,3044.327568052214
FDL09,OUT018,2423.663900391716
FDA11,OUT019,-383.41014287351277
FDA50,OUT045,1402.2039839672775
FDC23,OUT017,2982.749531545655
FDE22,OUT049,2626.163362478197
FDD23,OUT046,3034.241239497787
NCA29,OUT049,2814.6876916757233
FDK38,OUT046,2375.2922206683334
DRC13,OUT046,1975.9181240112175
NCP43,OUT049,2932.3810609667503
FDX28,OUT049,1659.083784141209
FDF08,OUT049,1624.6388576642312
FDZ33,OUT046,2360.063727594284
FDD10,OUT049,2971.7191437215606
FDO58,OUT017,2686.799806262453
FDI50,OUT017,3821.753893123057
FDO58,OUT045,2564.0748469724554
FDX08,OUT013,2948.205824301309
NCK17,OUT010,-1223.6132715176573
FDF39,OUT035,4287.047195068379
FDU45,OUT010,-72.71023491883966
NCJ18,OUT018,1541.309722391351
DRC27,OUT019,1985.909465893178
DRC25,OUT035,1505.2845899785962
FDU59,OUT035,2697.653633810104
FDU28,OUT035,3186.880370577107
NCP30,OUT046,666.1458707326576
FDB39,OUT018,594.9036740941187
FDE41,OUT013,1447.630543879337
DRH11,OUT010,-990.2559260631049
FDA58,OUT045,3639.177125686651
FDU50,OUT046,1840.6739309489649
FDM34,OUT013,2094.4821765636325
FDM44,OUT027,3133.751905505113
FDR39,OUT045,2843.1432743851333
FDM25,OUT045,2772.342696593041
FDQ49,OUT049,2647.1905914473455
DRH25,OUT018,582.452879848217
FDM09,OUT027,4192.512136230411
FDL44,OUT019,720.8419383329426
NCR42,OUT018,251.87156096778483
DRL59,OUT046,892.211395204668
FDX43,OUT013,2732.9683590143827
DRK47,OUT010,1667.3341065084078
FDU48,OUT018,1833.402380816813
FDY12,OUT045,787.786166356218
NCN43,OUT018,1683.3570717713988
NCM55,OUT018,2623.4542639936317
FDQ21,OUT027,3432.4412783052944
FDX13,OUT035,4139.017100020086
NCK30,OUT027,5413.466628201615
FDG20,OUT049,2938.0859452243208
DRG27,OUT017,765.4384878195269
FDY14,OUT018,3842.4616095778606
FDP59,OUT035,1851.7046537355636
FDU60,OUT017,2856.412997988378
NCC18,OUT019,738.1045712648315
DRJ39,OUT017,3560.608938678632
FDS07,OUT049,1938.8250269401365
FDM08,OUT027,5045.374053512234
FDP51,OUT045,1896.9932426867922
FDU16,OUT035,1493.6416815540965
FDH12,OUT013,1740.0167899723833
DRE48,OUT010,1183.4792479107593
NCL42,OUT027,5278.9433059403
FDR21,OUT045,2740.911251541173
NCW29,OUT035,2247.681649426033
FDO11,OUT013,4047.407437595128
NCM31,OUT049,2325.340282273934
FDV35,OUT019,546.8677589375131
FDF58,OUT017,1125.8536615551875
NCE43,OUT049,2736.4853680245787
FDA02,OUT035,2443.3699029034883
DRL37,OUT010,-1191.2871301637283
FDR24,OUT018,1243.5111788039492
FDW59,OUT049,1461.045299714986
FDS22,OUT049,895.1559048316981
FDW24,OUT017,942.6355229130795
FDU24,OUT035,1694.4957071144963
FDA21,OUT027,4406.937239096924
FDH58,OUT027,3324.290069242908
FDW36,OUT018,1398.4281670693867
FDI45,OUT027,4238.970748687134
FDU01,OUT018,2759.616750527006
FDF35,OUT027,3200.743243717227
FDU43,OUT019,1926.6121366376988
FDE24,OUT019,385.48131582011433
FDK50,OUT049,2727.393806289104
FDG31,OUT045,976.2423622839528
FDC60,OUT045,1418.8556515902947
FDL36,OUT013,1490.189769334892
FDP21,OUT013,3081.2491768166656
FDW16,OUT045,1418.533509961092
FDX02,OUT017,3612.4937819443408
FDQ58,OUT027,3908.7620030478024
FDT51,OUT046,1838.7366642488241
FDD59,OUT049,1445.8938756960065
NCM42,OUT018,1448.9110677727376
FDA57,OUT018,403.605799423004
FDZ48,OUT035,1965.1652226540086
FDE46,OUT045,2363.8096330520566
NCZ30,OUT019,15.513475299922106
FDB56,OUT017,3160.3159801761412
FDA25,OUT027,3200.384364755693
FDD20,OUT013,2085.854337025377
FDL25,OUT013,1556.4718449216234
NCO18,OUT049,2883.544710292468
FDJ45,OUT017,885.7478858670252
FDR12,OUT035,2905.581447490127
NCF19,OUT010,-1150.4438944386252
FDK25,OUT046,2671.571962457186
NCR17,OUT046,1834.327368985491
FDC52,OUT046,2430.2755740521593
NCA54,OUT017,2953.993780802306
FDR45,OUT010,1871.1136200392625
NCM19,OUT049,1901.7369657533823
FDF39,OUT027,5614.449581318933
FDX23,OUT049,1666.8491606632492
FDD58,OUT027,3047.6727208041443
FDX28,OUT013,1607.1561814549827
NCD31,OUT013,2594.192717894958
FDU57,OUT018,2149.2151310156783
FDI27,OUT046,763.7639303001133
NCM42,OUT046,1711.1833038200307
FDD32,OUT027,2850.0365458842552
FDI34,OUT013,3676.8739296910885
NCM29,OUT049,2179.421858734873
FDG46,OUT018,1575.8846663910226
DRC01,OUT010,-1059.667990927191
FDB15,OUT027,5533.306929369914
NCA17,OUT027,3841.7444704379045
FDF10,OUT046,2368.1675091842094
FDR26,OUT027,4245.620933024924
FDI02,OUT049,1952.3556451247373
NCM54,OUT010,94.82324377109956
FDF14,OUT013,2477.120892557364
FDJ33,OUT010,43.83968347045243
FDM20,OUT035,4063.2692336297464
FDC03,OUT027,4544.079717676121
NCX05,OUT046,1853.4828138284915
NCM41,OUT027,2936.173346002002
NCU29,OUT010,448.7518170545013
FDQ59,OUT017,1511.088129412939
FDH46,OUT010,-238.52862543060496
FDH09,OUT013,1065.9407039819698
NCD06,OUT045,664.6837110809004
FDC15,OUT035,2540.0496137784066
DRD37,OUT027,2196.5802653806145
FDT28,OUT027,3804.121490655593
FDR28,OUT027,4079.480638280467
FDT38,OUT017,1456.3970813892743
FDV34,OUT027,2723.474568578365
FDY52,OUT035,1165.1922409619806
FDB34,OUT013,1425.3274693040894
DRL23,OUT018,1439.373610155019
DRB24,OUT046,2444.7627844288572
FDJ50,OUT046,932.668324175937
FDQ49,OUT035,2663.0581422544406
FDP20,OUT035,2174.7216667471876
FDV19,OUT027,4064.857631290895
NCR54,OUT045,2998.472390305995
FDO09,OUT010,2204.1949480339076
FDS57,OUT018,1984.713468533384
FDN10,OUT049,1975.5145094139975
FDV23,OUT049,2100.917678934521
FDY28,OUT049,3477.879883774535
DRG51,OUT013,2626.789352989614
FDD45,OUT019,-392.3711947091233
NCL18,OUT027,4442.28267892793
NCM29,OUT013,2122.746425788822
FDF17,OUT027,4540.554811175465
FDE22,OUT017,2672.4916773192144
FDQ22,OUT017,743.758830070705
FDS01,OUT013,2924.551210466069
FDW35,OUT027,2183.999673899016
FDJ33,OUT046,2014.9848890040294
NCF54,OUT035,2841.2037707219374
FDE09,OUT013,1841.0158293075515
NCE06,OUT045,2452.0555637530865
DRH49,OUT049,1396.6686636205918
FDY43,OUT045,2658.569542555515
NCT05,OUT017,4128.983975726089
FDZ34,OUT045,2989.8038248584435
FDL38,OUT017,1606.502607909451
FDZ31,OUT017,3180.290325886651
FDR14,OUT035,988.3979986024183
NCN54,OUT049,1354.0547936461996
NCC42,OUT027,3677.0935635127157
FDK08,OUT017,1807.1696046507896
FDP59,OUT013,1785.4083740483097
FDV22,OUT035,2691.6444820763086
FDD33,OUT035,3864.4109662738433
DRE60,OUT027,4991.040287990454
FDK52,OUT046,3559.220483823609
FDA02,OUT017,2442.6957408356966
FDM56,OUT049,1884.8254581185242
FDE57,OUT035,2440.034793627192
FDM32,OUT045,1412.4310416217336
NCQ30,OUT027,3369.845330350551
FDQ27,OUT027,3198.0520117295296
FDT60,OUT027,3446.8084438019873
FDU43,OUT049,3970.008750170606
NCO55,OUT035,1832.4733115363797
FDG02,OUT045,2999.1048291680295
FDJ28,OUT013,3041.591411317684
FDP40,OUT045,1749.3018862754543
FDJ38,OUT045,3028.5545612003666
NCC54,OUT017,3906.3891072810698
NCZ41,OUT046,2000.9825677410936
FDK38,OUT019,523.00732587267
FDU52,OUT013,2475.105319807585
FDC40,OUT046,1237.0164202639917
NCR30,OUT017,1280.152756939686
NCN18,OUT017,1843.5369238124645
FDB50,OUT035,1421.7909283360314
FDG04,OUT013,3005.491490125248
FDR26,OUT035,2918.186038825377
NCT17,OUT018,2709.2790764694128
FDX35,OUT027,5081.906812914904
FDS12,OUT046,2008.0856775896068
NCZ29,OUT027,3453.60132609223
FDB38,OUT010,737.1312046866685
FDP12,OUT013,714.4993377811047
FDP22,OUT046,881.7454340578497
FDS26,OUT018,3786.6312546010263
FDR52,OUT046,3056.6466201375997
DRJ13,OUT046,2541.2732113575953
FDU48,OUT027,3545.0848007339678
FDE29,OUT035,1091.9344121637982
NCT29,OUT049,2039.1271138928055
DRK37,OUT018,2694.983471308043
FDK55,OUT046,1432.3935477101072
FDR07,OUT046,1579.4470712758007
FDO21,OUT027,5052.307543463985
FDK46,OUT049,4204.132675704577
FDB12,OUT045,1644.93054659694
FDT31,OUT027,4492.7241882394665
FDJ33,OUT045,1946.5124778662912
FDC26,OUT027,3222.651771349166
NCQ02,OUT045,2894.5710055034597
FDP08,OUT010,1197.4577868616927
FDB11,OUT027,5046.312732978582
FDV55,OUT013,2397.254407744526
FDW20,OUT049,2088.6353472466476
NCJ18,OUT019,-60.88280697728612
FDC41,OUT018,911.8781295162828
FDE14,OUT027,3162.3661300392027
FDG35,OUT013,2902.1837451966503
FDF45,OUT035,1181.9029971509076
FDS19,OUT027,2784.7619407563734
FDS58,OUT019,685.1189926300874
FDA26,OUT017,3582.1359969985037
FDM32,OUT049,1565.1295923147222
FDL45,OUT046,2022.6959254556682
FDZ55,OUT049,2680.566453986016
FDY37,OUT049,2437.027835455279
FDO46,OUT046,3074.411233432207
FDQ60,OUT046,1947.596660406904
FDA19,OUT018,1837.9941127921334
FDL15,OUT046,2463.8358678270597
FDM10,OUT018,3081.1392455993446
NCL05,OUT017,820.920931301993
DRK49,OUT010,-1221.0122654092347
NCE18,OUT027,5393.8007553394
FDG40,OUT049,667.8183431733828
DRI59,OUT045,3451.396370737865
FDK28,OUT035,4161.550558036735
NCD06,OUT019,-1183.8868738729727
FDO11,OUT019,2116.7346450882483
FDK27,OUT046,1932.8485758451661
FDT43,OUT027,2331.1972406221216
FDD38,OUT018,1454.8385233926465
FDA16,OUT049,3557.065426063374
FDL14,OUT027,3981.1000025762946
NCM17,OUT049,823.2363076492795
FDD20,OUT045,1958.7185842498475
FDA40,OUT045,1396.6970209484011
FDL43,OUT045,1207.9598506603165
FDV15,OUT045,1559.8872471043542
FDE52,OUT046,1453.4386891066501
NCL17,OUT010,363.76674517228605
NCJ31,OUT045,3656.7105549844314
FDR60,OUT045,1188.5676377938098
NCA18,OUT035,1964.5941066036603
FDS21,OUT027,2534.809194187191
FDW09,OUT035,1462.4594750136325
FDL26,OUT035,2649.927881855098
FDS47,OUT018,1152.7967959570733
FDC39,OUT046,3192.031471322368
FDT51,OUT035,1988.6847463018526
FDK40,OUT035,4281.043346908011
NCG19,OUT045,3594.2567077934723
FDZ07,OUT046,1085.5384078128177
FDF08,OUT027,2961.7580945862433
FDO04,OUT013,931.5307675277627
FDK41,OUT018,1029.3264749472285
FDP15,OUT049,4125.818627932125
NCD43,OUT018,1384.40571751049
NCP18,OUT013,2377.2339535114415
FDZ51,OUT046,1570.362016191768
DRH13,OUT035,1873.7906532761285
FDF38,OUT045,690.6541516528521
NCI43,OUT045,726.6732716887868
FDM38,OUT027,2412.110814491092
FDS03,OUT013,1090.5813353680655
DRJ47,OUT017,2837.3381621240483
FDT50,OUT010,-376.9636841360277
FDV02,OUT046,2694.2243945076875
NCG18,OUT017,1751.3689763608177
FDW52,OUT046,2642.73836986792
FDS40,OUT035,748.5872501293813
FDN31,OUT017,3162.407581780387
FDA37,OUT045,1973.8202456187755
FDA15,OUT046,3912.03628432711
FDL39,OUT046,2869.781532562347
FDJ53,OUT045,1856.1744710111384
FDX22,OUT013,3409.079311837777
NCZ42,OUT045,3680.6051848458997
FDD56,OUT027,4309.89278139017
FDD40,OUT017,3181.627760493607
FDS50,OUT013,3475.415108899079
NCN14,OUT013,2958.0512911894334
FDT15,OUT013,2989.4250920006893
NCS18,OUT027,3156.9539026157972
NCO26,OUT010,-123.27670352473967
FDF58,OUT018,740.7639428107691
NCB19,OUT013,1387.0244476546638
FDH26,OUT017,2434.4253740224485
DRB24,OUT027,3872.29173856262
FDA49,OUT018,1149.0613154313348
FDB32,OUT045,1517.37861981886
FDI36,OUT017,3285.9871056798975
NCA17,OUT010,462.5910154870803
FDH22,OUT013,2002.8676618091185
NCM26,OUT018,2165.0152816001514
FDT15,OUT027,4408.070477451114
FDB16,OUT018,1089.2638317218639
NCP54,OUT027,3398.730692973855
FDJ36,OUT013,1704.3585232973273
FDO28,OUT045,1819.6653497923512
FDU09,OUT013,962.5758686412296
FDF29,OUT017,2194.4973830995204
FDY08,OUT013,2315.9392048836407
DRJ59,OUT018,369.86344416852967
FDT23,OUT027,2787.037426633989
FDU15,OUT018,421.3014314285647
FDT47,OUT013,1654.2248171522474
FDI53,OUT019,736.5968120289465
FDR59,OUT018,3912.2282769132094
FDD53,OUT035,808.5311549623643
FDY51,OUT017,3578.6656576028868
FDT04,OUT049,704.412210919259
FDU51,OUT049,2940.4081795465104
FDG14,OUT035,2634.328086712919
NCU06,OUT045,3541.983876145326
DRG25,OUT046,2939.8339414087263
DRH49,OUT035,1488.820899640822
FDN15,OUT035,2379.0393242213786
FDL43,OUT018,976.7566926697577
NCT18,OUT049,2957.767083777298
NCB31,OUT013,4095.4925994360715
FDK57,OUT035,2039.148294874873
FDY04,OUT019,716.5581205407109
NCP54,OUT046,1921.3570578449635
FDF41,OUT013,3843.8748101031456
FDM01,OUT045,1650.0147152410887
FDW03,OUT045,1664.1575169425846
FDF28,OUT045,1921.208366390053
FDY37,OUT017,2452.2201235652283
FDQ03,OUT017,3893.6392107423867
FDP51,OUT027,3410.2134324449175
FDJ40,OUT017,1907.6802122839704
FDC32,OUT049,1628.0246795972016
DRI49,OUT027,2715.0039742377976
NCW54,OUT017,973.8755958589252
FDF09,OUT017,793.9041014415234
FDP45,OUT018,3722.995623226247
DRJ23,OUT018,2701.8431772210947
FDS59,OUT017,1946.0175030699706
FDY08,OUT046,2260.282004133275
FDX16,OUT049,2426.7543115142075
FDY16,OUT018,2661.3390374791416
FDK32,OUT035,2671.9742800662602
FDQ22,OUT013,699.9293967804656
NCC31,OUT018,2181.9263203009627
FDG58,OUT049,2571.973169399693
DRF48,OUT013,3008.085788083026
DRH36,OUT049,1278.7111994998763
NCR30,OUT035,1336.9506601755654
FDB03,OUT019,1869.8206963135085
FDZ28,OUT027,3489.2125896774155
FDR35,OUT017,3270.1189542005923
DRD15,OUT027,5124.971437422184
FDJ33,OUT019,106.63752005131482
FDA56,OUT010,66.46601523084996
FDP56,OUT046,838.1991912798376
NCT30,OUT046,762.9240146943514
FDK15,OUT017,1711.547663446735
FDH44,OUT018,2158.4064688818894
FDV01,OUT013,2557.4483248867195
DRG03,OUT017,2530.2750876118566
FDG50,OUT027,2942.990555984145
FDR16,OUT010,1476.738477389536
FDZ60,OUT046,1720.6097780753944
DRG03,OUT045,2384.219692363909
FDS56,OUT018,3968.6377731165016
FDU33,OUT045,700.4019710316477
DRD27,OUT035,1750.3375190189986
FDW22,OUT046,3580.4017274682906
DRA24,OUT045,2552.5014603170407
FDF38,OUT049,838.6825603458651
FDX48,OUT013,2541.8038373579416
FDS58,OUT018,2326.9640888742165
FDC32,OUT046,1523.5531479261322
NCQ29,OUT045,4039.8892387074316
DRK39,OUT018,1085.2161085687678
NCS38,OUT017,1892.2624197018636
DRO47,OUT013,1819.3212840681172
DRG27,OUT027,2146.703831754485
FDC57,OUT027,4562.805703920412
FDS55,OUT046,2366.0852102024164
NCJ06,OUT018,1616.0987537195892
FDO01,OUT019,244.6916176462055
NCM55,OUT045,2857.7956913633875
FDC52,OUT049,2533.2324125040773
FDQ15,OUT045,1250.5487748851797
NCT30,OUT027,2202.9954611356857
NCR42,OUT027,1979.0787739583411
FDD28,OUT035,1092.940053772434
FDQ34,OUT049,1740.5550928470534
FDZ12,OUT027,3717.2303455625984
DRE13,OUT019,-513.3125834931938
NCN07,OUT019,220.21923481347665
FDM28,OUT035,2992.968390060277
FDI10,OUT017,2857.9384700656833
FDQ25,OUT013,2819.717291112216
FDA38,OUT010,1867.042260123701
DRI13,OUT049,3511.8682388860548
FDY20,OUT027,2977.904965293714
NCZ53,OUT035,3117.2846472864867
NCM31,OUT013,2299.849998270092
DRB01,OUT017,3071.850061985679
DRF37,OUT046,4105.185268650401
NCF42,OUT049,2842.6714063332165
FDF16,OUT018,2062.360041695768
FDB41,OUT013,837.7059792070213
FDR34,OUT013,3672.686831143232
FDR15,OUT018,2254.2378725604426
NCV42,OUT019,-127.18588255085422
FDW51,OUT035,3534.1852129464437
FDU36,OUT017,1680.0531560978216
FDX60,OUT049,1410.1514993443075
FDY03,OUT035,1998.696269796339
FDW55,OUT045,3935.8340334139943
FDT01,OUT010,1462.975445072016
FDG58,OUT013,2520.018118365098
FDK21,OUT017,4049.1443497017985
NCS41,OUT019,990.527649431946
FDS10,OUT045,2814.154009362215
NCT53,OUT046,2619.4194103039217
FDJ28,OUT018,2733.0489599455227
FDX44,OUT045,1386.6555197627777
FDT20,OUT018,413.31824404063264
FDO44,OUT017,1894.922809370762
NCX17,OUT049,3787.3174586730615
FDY01,OUT017,2012.0466492992568
FDJ12,OUT027,4818.273168435067
DRK35,OUT018,349.6774540351064
FDD47,OUT019,799.8765864479394
NCM53,OUT035,1848.7216656846272
FDO45,OUT013,1486.7977853677985
NCM42,OUT010,-180.90364080101688
FDE04,OUT046,2888.2015426563967
NCI30,OUT027,5328.5112064154
FDZ19,OUT013,2827.446596376895
FDW57,OUT013,2866.2566071012666
FDA25,OUT013,1767.8408009346022
FDT22,OUT046,949.8244058641703
FDP51,OUT013,1974.390044625974
FDD48,OUT027,3324.4176367754503
FDY39,OUT035,3092.25617848818
FDO48,OUT010,1654.3578877085897
FDD23,OUT027,4463.367944983833
DRN35,OUT027,2080.5757972044144
FDT01,OUT035,3566.052083573893
FDC20,OUT010,-962.6432351811566
DRJ35,OUT035,1175.0556484940334
FDB32,OUT046,1557.7858857381725
FDL24,OUT046,2808.280711986718
NCV42,OUT035,1922.9860236001177
FDZ46,OUT046,1744.076572747118
FDC15,OUT013,2428.6241461167147
FDD08,OUT019,-1212.4393456903722
FDY50,OUT049,1505.102492495731
FDD36,OUT013,1955.311651493973
FDG57,OUT027,2293.3896033662404
FDL21,OUT018,463.13188670524096
FDN16,OUT027,3108.9638380999745
FDJ09,OUT027,2206.2877684838695
FDS01,OUT010,978.9795681752942
FDV33,OUT017,4254.268813044637
DRE12,OUT017,1909.4043198408876
FDR07,OUT013,1627.2960819708283
FDP48,OUT010,1052.6919997644652
NCB55,OUT035,1033.9055695681034
FDQ08,OUT013,1101.9098166551657
FDR34,OUT035,3840.1949905412525
FDO33,OUT046,1785.7809026835184
FDP13,OUT045,632.0158067182304
FDX12,OUT049,3999.5383658125907
NCT06,OUT049,2713.2870229711352
FDR16,OUT019,1528.8258045920534
FDE36,OUT046,2675.8370524157694
FDZ36,OUT049,3074.2735828088876
FDV13,OUT045,1436.0880015547368
NCZ17,OUT035,750.44340404627
FDU56,OUT045,2880.132714926995
FDM09,OUT035,2883.701012464776
FDV02,OUT017,2788.9526595003526
FDS34,OUT018,1563.5730413136434
FDA11,OUT049,1644.2082427573778
FDP09,OUT017,3456.704420276671
FDB29,OUT027,3305.7205230902987
FDT19,OUT017,2942.181015817015
DRH15,OUT017,829.8277683190031
FDY38,OUT046,3674.913020220582
FDF14,OUT027,3906.6465484381656
FDN48,OUT010,-410.39323960173374
FDQ12,OUT013,3688.446896256521
NCJ43,OUT045,2651.2876946456267
FDE17,OUT019,545.6748122395495
FDB05,OUT035,4041.219398632285
FDH10,OUT045,2983.1381569287078
NCR06,OUT017,774.7800176960457
FDU32,OUT018,1710.5051674078827
FDD56,OUT049,2916.648155800186
FDO36,OUT018,2601.096446106101
FDH16,OUT010,-459.16425752964165
FDX10,OUT018,345.4009686803074
FDZ37,OUT017,1612.346512500345
FDU31,OUT010,1620.4153506310754
DRC49,OUT049,2334.132380941198
FDL15,OUT045,2367.3630314717957
FDN32,OUT019,1113.9291556181295
DRH59,OUT027,2663.2865275993754
NCU29,OUT049,2450.9986063624547
FDR37,OUT019,1097.973981082878
FDS14,OUT018,2176.1466019108507
FDU02,OUT027,4982.878528976758
FDJ08,OUT035,3217.694293550026
NCZ06,OUT045,3892.2826604077077
FDO31,OUT049,1502.707878905087
FDH31,OUT018,1409.3946288664733
FDS58,OUT017,2691.807575730107
NCA53,OUT027,2273.8018987935216
FDF50,OUT046,3180.5544963279926
NCW42,OUT049,3583.440202500478
NCQ17,OUT045,2392.3096169324976
FDK51,OUT018,3859.0816849938515
NCW41,OUT010,599.1763889600861
NCR29,OUT017,1009.6667177933025
FDB08,OUT019,673.6716072221586
FDA40,OUT027,2847.4581810140553
FDL14,OUT018,2311.5181499937135
FDB47,OUT046,3273.0512790895823
FDO03,OUT035,3805.2962737382127
DRK13,OUT019,1178.6936508924584
FDX13,OUT010,2037.0012582196355
FDF52,OUT046,2877.499150261384
FDT11,OUT013,3079.783746089036
FDB08,OUT013,2629.4104423492295
FDQ28,OUT018,2236.242172754604
FDD29,OUT045,3906.5261661319005
NCQ29,OUT027,5559.376375426316
NCO02,OUT013,1078.795358796546
FDR56,OUT010,1240.7062316194945
NCM54,OUT049,2069.4995142415596
FDP51,OUT035,2054.6936481855782
FDT38,OUT013,1359.6841484966608
FDZ20,OUT018,3762.168099893303
FDJ53,OUT013,1935.1162518953906
